comunidad_id,departamento,municipio,zona_geografica,tipo_comunidad,altitud_msnm,poblacion_total,menores_5,adultos_mayores,gestantes,personas_discapacidad,distancia_km,tiempo_acceso_min,acceso_vial,transporte_disponible,agua_potable,alcantarillado,puesto_salud_cercano,cobertura_salud_pct,cobertura_vacunacion_pct,casos_prioritarios_30d,enfermedades_cronicas,alerta_epidemiologica,ultima_brigada_dias,brigadas_ultimos_12m,demanda_insatisfecha_pct,conectividad,temporada,riesgo_inundacion,riesgo_deslizamiento,indice_necesidad,indice_acceso,indice_vulnerabilidad,indice_brecha,puntaje_prioridad,prioridad,split
COM-04251,Tolima,Roncesvalles,Andina,Afrodescendiente,695,579,90,103,9,42,20.47,93.77,Difícil,Terrestre,1,0,0,78.39,92.19,0,87,0,43,1,23.6,Regular,Seca,0.44,0.55,17.37,43.99,68.63,34.81,39.22,BAJA,train
COM-04252,Caquetá,La Montañita,Amazonía,Rural dispersa,480,416,91,58,14,19,40.35,434.95,Muy difícil,No disponible,1,0,0,71.55,51.56,1,33,1,610,1,67.14,Sin conexión,Lluvias,0.44,0.37,52.08,90.17,70.68,86.86,62.84,ALTA,train
COM-04253,Nariño,San José de Albán,Andina,Indígena,3026,234,39,35,3,9,34.88,82.36,Difícil,Terrestre,0,0,0,72.45,51.35,1,18,0,200,2,15.88,Regular,Lluvias,0.26,0.47,39.38,48.91,76.78,51.35,46.64,MEDIA,test
COM-04254,Boyacá,Guateque,Andina,Rural,2743,94,13,15,3,4,13.18,17.23,Regular,Terrestre,0,0,1,72.25,70.67,0,8,0,53,1,25.27,Buena,Lluvias,0.18,0.48,17.31,18.04,77.39,16.73,24.47,BAJA,test
COM-04255,Caldas,Risaralda,Andina,Campesina,2566,445,41,65,21,13,32.34,127.3,Bueno,Limitado,1,1,0,65.43,85.02,0,47,0,83,0,29.49,Buena,Lluvias,0.31,0.59,15.06,49.63,40.04,42.17,28.1,BAJA,train
COM-04256,Bolívar,San Fernando,Caribe,Afrodescendiente,151,316,57,18,11,4,31.94,43.35,Regular,Motocicleta,1,1,0,81.59,86.15,1,22,0,60,2,33.56,Baja,Lluvias,0.53,0.26,23.78,32.64,36.25,40.92,29.69,BAJA,val
COM-04257,Valle del Cauca,El Águila,Andina,Rural dispersa,1613,163,19,29,7,5,9.71,81.76,Regular,No disponible,0,0,1,68.59,58.33,0,22,0,167,3,15.51,Regular,Transición,0.36,0.34,26.0,44.21,76.85,27.08,40.88,BAJA,train
COM-04258,Cundinamarca,Villagómez,Andina,Rural dispersa,2342,1434,266,246,23,26,34.88,224.83,Difícil,Limitado,0,0,0,78.81,98.0,5,197,0,730,0,33.29,Buena,Seca,0.36,0.48,28.28,70.44,79.79,73.32,50.84,MEDIA,train
COM-04259,Quindío,Génova,Andina,Afrodescendiente,1414,198,19,29,9,14,16.68,46.62,Bueno,Terrestre,0,1,1,69.35,59.01,0,23,0,51,2,61.72,Baja,Lluvias,0.23,0.4,23.91,17.66,60.64,31.06,36.28,BAJA,test
COM-04260,Sucre,Colosó,Caribe,Afrodescendiente,84,1361,145,236,23,46,10.74,16.61,Bueno,Terrestre,1,1,1,87.2,98.0,5,139,1,50,0,6.43,Buena,Lluvias,0.5,0.04,45.51,8.69,42.08,8.82,20.48,BAJA,train
COM-04261,Casanare,Pore,Orinoquía,Indígena,333,342,60,20,11,20,14.32,20.5,Regular,Terrestre,1,0,1,66.59,76.71,4,19,0,57,1,32.12,Sin conexión,Seca,0.26,0.2,42.54,19.26,56.31,19.97,36.37,BAJA,val
COM-04262,Tolima,Santa Isabel,Andina,Rural dispersa,798,490,44,87,6,18,38.47,62.57,Bueno,Terrestre,1,0,0,67.53,71.63,3,65,0,24,2,43.18,Buena,Lluvias,0.27,0.41,46.27,31.75,55.26,40.27,46.9,MEDIA,train
COM-04263,Bolívar,San Fernando,Caribe,Rural dispersa,157,186,23,16,5,14,23.94,66.2,Bueno,Terrestre,0,0,0,80.95,98.0,1,10,0,49,1,25.21,Regular,Transición,0.43,0.25,27.48,25.21,69.69,36.21,53.91,MEDIA,train
COM-04264,Antioquia,San Roque,Andina,Rural dispersa,1903,233,47,22,2,17,37.75,92.58,Regular,Terrestre,1,1,0,85.61,47.1,0,18,0,217,3,22.7,Buena,Lluvias,0.32,0.44,23.6,45.39,48.07,56.2,31.95,BAJA,train
COM-04265,Boyacá,Somondoco,Andina,Campesina,2150,275,43,43,12,15,11.27,72.93,Regular,Limitado,1,1,1,63.93,98.0,0,33,0,14,0,27.88,Buena,Lluvias,0.15,0.57,12.6,36.22,52.3,12.9,25.52,BAJA,train
COM-04266,Antioquia,La Estrella,Andina,Indígena,1885,278,62,46,15,10,20.47,26.63,Regular,Terrestre,0,0,0,59.49,52.38,0,31,0,96,2,56.28,Regular,Seca,0.14,0.39,25.44,23.56,90.89,54.51,43.81,MEDIA,val
COM-04267,Boyacá,Chiscas,Andina,Rural,1840,2974,308,286,130,162,14.74,18.21,Bueno,Terrestre + 4x4,0,1,0,76.81,48.6,14,264,0,116,1,62.11,Sin conexión,Seca,0.22,0.52,43.13,11.01,52.92,59.34,48.69,MEDIA,val
COM-04268,Risaralda,La Celia,Andina,Afrodescendiente,1470,343,44,34,14,16,2.84,3.51,Bueno,Terrestre,1,1,1,86.49,53.46,1,19,0,85,3,36.01,Sin conexión,Lluvias,0.16,0.49,31.16,2.12,40.07,25.03,30.94,BAJA,test
COM-04269,Arauca,Cravo Norte,Orinoquía,Campesina,323,504,107,71,22,10,67.75,152.7,Regular,Terrestre,0,0,0,57.47,50.59,6,68,1,584,1,66.34,Baja,Seca,0.29,0.05,78.32,71.88,83.03,86.54,82.47,CRÍTICA,train
COM-04270,Cundinamarca,Sopó,Andina,Campesina,3288,81,12,10,1,3,17.2,78.69,Difícil,No disponible,1,0,1,68.64,82.92,0,8,0,10,1,12.31,Sin conexión,Seca,0.35,0.39,15.0,54.34,55.85,6.17,29.33,BAJA,test
COM-04271,Antioquia,Chigorodó,Andina,Rural dispersa,2112,502,95,48,8,9,40.63,255.59,Bueno,Limitado,0,0,0,79.93,81.18,2,40,0,211,0,32.24,Regular,Lluvias,0.28,0.5,29.55,58.31,70.57,59.27,55.02,ALTA,train
COM-04272,Cundinamarca,Tibirita,Andina,Rural,2465,121,21,16,1,3,100.96,1128.14,Muy difícil,Limitado,1,0,0,74.1,25.76,2,13,0,90,2,44.08,Sin conexión,Transición,0.25,0.48,63.02,100.0,58.13,48.88,63.3,ALTA,train
COM-04273,Cauca,Padilla,Andina,Rural,1512,943,189,65,16,35,32.46,151.07,Difícil,No disponible,1,0,0,59.93,77.02,5,61,0,54,0,40.58,Buena,Lluvias,0.28,0.58,34.57,76.23,56.16,42.98,51.01,MEDIA,test
COM-04274,Antioquia,Maceo,Andina,Rural dispersa,1848,966,147,161,49,31,113.88,716.94,Muy difícil,Limitado,1,1,0,62.58,86.34,5,99,0,130,0,27.53,Buena,Lluvias,0.14,0.31,35.05,100.0,51.12,47.26,42.84,MEDIA,train
COM-04275,Santander,Hato,Andina,Campesina,1246,368,49,20,16,21,31.23,260.3,Muy difícil,Limitado,0,0,0,73.3,66.55,2,26,0,319,0,13.61,Baja,Lluvias,0.34,0.37,38.84,78.62,66.66,65.32,57.63,ALTA,train
COM-04276,Boyacá,Páez,Andina,Campesina,3284,2165,352,294,70,48,78.6,120.02,Bueno,Terrestre,1,1,0,69.88,64.52,7,180,0,730,0,22.37,Buena,Seca,0.16,0.57,31.89,63.3,44.91,68.95,58.18,ALTA,train
COM-04277,Cundinamarca,Tabio,Andina,Campesina,2643,973,136,62,20,36,33.94,184.23,Difícil,Limitado,1,1,0,74.58,67.86,4,82,0,443,0,33.67,Buena,Lluvias,0.28,0.5,34.51,69.97,33.22,73.47,57.45,ALTA,val
COM-04278,Nariño,Santacruz,Andina,Campesina,2592,492,47,60,20,10,39.52,120.25,Bueno,No disponible,1,0,0,84.38,80.11,1,40,1,89,1,25.61,Buena,Transición,0.38,0.56,42.23,58.81,50.44,41.37,56.89,ALTA,train
COM-04279,Nariño,Córdoba,Andina,Indígena,1968,183,33,31,11,10,41.9,56.25,Regular,Terrestre,1,0,0,76.48,92.21,1,13,0,368,1,43.05,Regular,Seca,0.33,0.48,31.3,40.2,74.12,77.22,53.19,MEDIA,train
COM-04280,Santander,Hato,Andina,Rural dispersa,1035,1582,294,145,59,107,55.49,225.4,Regular,Terrestre,0,0,0,90.2,81.38,7,147,0,64,0,26.27,Regular,Transición,0.32,0.37,32.58,65.75,78.67,38.51,42.14,MEDIA,train
COM-04281,Boyacá,Muzo,Andina,Rural dispersa,3657,232,47,19,7,9,9.43,19.26,Regular,Terrestre + 4x4,0,0,1,80.5,47.68,1,17,0,591,1,25.83,Regular,Lluvias,0.16,0.42,40.26,16.57,74.98,50.33,34.8,BAJA,train
COM-04282,Bolívar,Hatillo de Loba,Caribe,Indígena,171,164,26,10,8,4,54.37,80.14,Regular,Terrestre,0,0,0,63.68,75.47,0,12,0,73,0,44.97,Baja,Seca,0.41,0.39,14.68,51.21,67.25,47.11,44.82,MEDIA,train
COM-04283,Santander,Vélez,Andina,Rural dispersa,1256,700,149,61,13,28,5.76,22.49,Bueno,Terrestre,0,0,1,88.2,75.84,5,64,0,245,2,27.41,Regular,Seca,0.35,0.66,44.96,7.38,75.64,41.59,41.48,BAJA,test
COM-04284,Arauca,Fortul,Orinoquía,Rural,279,257,54,39,8,7,44.93,196.8,Regular,No disponible,0,0,0,50.0,40.51,1,27,0,71,1,27.11,Sin conexión,Seca,0.28,0.13,43.92,75.47,83.48,39.72,53.72,MEDIA,val
COM-04285,Huila,Suaza,Andina,Rural dispersa,1148,322,30,19,10,14,24.74,31.97,Regular,Terrestre,0,0,0,85.78,83.45,1,18,0,22,0,56.64,Buena,Seca,0.4,0.45,22.98,26.76,58.85,45.41,42.48,MEDIA,train
COM-04286,Cundinamarca,Nocaima,Andina,Campesina,2504,279,58,35,8,17,14.86,18.86,Regular,Terrestre + 4x4,0,0,0,56.0,67.04,0,26,0,107,2,38.91,Baja,Seca,0.35,0.55,19.21,19.2,83.83,48.94,36.15,BAJA,train
COM-04287,Guaviare,Miraflores,Amazonía,Campesina,387,462,98,59,18,29,39.92,140.83,Regular,Fluvial + Terrestre,0,1,0,49.84,54.01,2,53,0,23,2,27.16,Baja,Transición,0.29,0.25,42.58,56.13,71.2,33.74,46.89,MEDIA,train
COM-04288,Cundinamarca,Nilo,Andina,Campesina,1955,123,26,12,3,6,37.82,106.44,Bueno,Terrestre,1,0,0,55.36,66.9,1,12,0,310,4,32.78,Sin conexión,Lluvias,0.4,0.46,49.69,40.2,63.63,71.86,61.08,ALTA,train
COM-04289,Santander,Chima,Andina,Afrodescendiente,1250,1430,185,231,27,65,40.84,177.04,Regular,Limitado,1,0,0,64.04,63.6,4,169,0,151,1,35.8,Baja,Lluvias,0.29,0.38,33.93,66.42,60.21,53.2,61.16,ALTA,train
COM-04290,La Guajira,Hatonuevo,Caribe,Indígena,159,105,16,11,5,1,10.95,25.43,Bueno,Motocicleta,0,1,1,84.54,68.8,1,10,0,8,3,13.24,Buena,Lluvias,0.35,0.12,48.88,10.56,55.0,6.3,25.99,BAJA,train
COM-04291,Santander,Sabana de Torres,Andina,Indígena,1421,238,38,40,3,4,24.84,72.89,Regular,Terrestre,0,0,0,98.0,87.41,2,20,0,684,0,23.14,Baja,Seca,0.2,0.67,42.18,35.0,75.45,69.26,52.72,MEDIA,train
COM-04292,Boyacá,Labranzagrande,Andina,Afrodescendiente,2717,1001,147,158,46,28,35.33,151.9,Regular,No disponible,1,1,0,74.34,67.87,4,147,1,202,3,31.88,Buena,Seca,0.23,0.57,60.31,70.66,48.19,58.0,68.38,CRÍTICA,val
COM-04293,Sucre,Sincelejo,Caribe,Afrodescendiente,105,454,110,42,24,32,64.5,346.07,Regular,No disponible,0,0,0,90.41,94.27,2,35,0,386,1,45.52,Buena,Transición,0.46,0.06,27.05,85.25,88.31,78.21,52.77,MEDIA,train
COM-04294,Santander,Guaca,Andina,Rural,985,309,33,46,3,24,55.74,90.9,Difícil,Terrestre,1,0,0,63.59,66.67,1,38,0,143,2,57.54,Regular,Lluvias,0.22,0.45,35.24,61.05,58.66,60.89,53.51,MEDIA,train
COM-04295,Bolívar,Zambrano,Caribe,Rural dispersa,152,921,151,65,16,36,28.27,53.63,Regular,Terrestre,0,0,0,60.01,36.87,4,52,0,30,1,41.01,Baja,Lluvias,0.42,0.28,41.96,32.86,67.03,40.15,44.63,MEDIA,train
COM-04296,Sucre,Guaranda,Caribe,Rural dispersa,90,247,24,20,6,8,18.25,167.31,Difícil,Limitado,0,0,0,75.94,53.29,0,22,0,7,0,29.04,Baja,Transición,0.52,0.17,22.92,62.12,59.89,32.49,42.62,MEDIA,train
COM-04297,Cauca,Buenos Aires,Andina,Afrodescendiente,1828,422,61,35,11,14,12.36,46.35,Bueno,No disponible,1,0,1,70.08,38.06,0,23,1,135,1,47.27,Sin conexión,Seca,0.29,0.48,44.03,30.45,51.49,35.78,33.75,BAJA,val
COM-04298,Chocó,Río Quito,Pacífica,Campesina,93,270,37,43,4,18,38.72,302.09,Difícil,Fluvial + Terrestre,1,0,0,47.47,66.89,1,34,0,0,1,36.79,Baja,Transición,0.64,0.5,37.34,64.36,63.08,34.72,54.0,ALTA,val
COM-04299,Putumayo,Villagarzón,Amazonía,Indígena,1231,50,9,4,2,1,48.88,218.29,Muy difícil,Fluvial,0,0,0,62.2,75.55,0,4,0,726,1,24.77,Sin conexión,Lluvias,0.43,0.42,15.34,79.44,70.73,69.91,48.39,MEDIA,test
COM-04300,Córdoba,Moñitos,Caribe,Afrodescendiente,158,363,41,37,7,6,26.83,184.13,Difícil,Limitado,1,1,0,61.78,65.24,0,29,0,148,2,64.0,Baja,Transición,0.51,0.23,18.42,66.41,31.91,64.1,33.15,BAJA,train
COM-04301,Tolima,Natagaima,Andina,Rural,1026,77,9,8,0,5,6.11,8.74,Bueno,Terrestre,1,0,1,78.34,57.06,1,8,0,184,4,13.25,Baja,Transición,0.35,0.53,53.27,4.8,51.36,28.3,25.58,BAJA,train
COM-04302,Santander,Simacota,Andina,Rural dispersa,1413,122,11,19,3,3,15.67,34.02,Bueno,Terrestre,0,0,1,80.41,71.5,0,14,0,326,5,18.6,Buena,Seca,0.24,0.45,20.03,14.64,67.56,47.44,28.21,BAJA,train
COM-04303,Casanare,Tauramena,Orinoquía,Rural,306,443,89,30,20,32,77.38,592.4,Muy difícil,No disponible,1,0,0,61.01,56.33,3,23,0,77,0,52.14,Sin conexión,Lluvias,0.31,0.09,45.38,100.0,64.13,50.48,75.11,CRÍTICA,train
COM-04304,Nariño,Consacá,Andina,Rural dispersa,2157,541,105,61,21,25,28.86,159.34,Difícil,Limitado,0,0,0,65.85,84.04,2,50,0,132,0,27.13,Baja,Transición,0.3,0.49,28.82,67.43,79.87,47.35,55.9,ALTA,val
COM-04305,Córdoba,Los Córdobas,Caribe,Afrodescendiente,176,277,46,16,9,15,34.15,121.81,Regular,Limitado,0,0,0,69.72,93.01,3,24,0,42,1,42.35,Baja,Seca,0.44,0.11,40.76,57.44,69.51,42.19,49.66,MEDIA,test
COM-04306,Chocó,Bojayá,Pacífica,Afrodescendiente,103,721,70,99,20,44,53.17,357.91,Regular,Fluvial + Terrestre,1,0,0,84.76,58.03,3,81,0,8,1,47.02,Regular,Lluvias,0.67,0.46,40.47,64.59,56.13,39.81,54.25,ALTA,train
COM-04307,Tolima,Roncesvalles,Andina,Campesina,765,156,29,10,6,6,29.29,149.09,Regular,Limitado,1,0,0,66.8,74.72,1,13,0,247,3,3.89,Regular,Seca,0.49,0.65,41.56,60.46,56.61,52.43,52.05,MEDIA,test
COM-04308,Bolívar,Soplaviento,Caribe,Rural,147,101,17,8,2,3,37.88,356.0,Muy difícil,Limitado,1,1,0,76.53,50.82,2,7,1,28,2,50.88,Baja,Lluvias,0.48,0.19,71.68,81.94,37.8,43.85,58.98,ALTA,val
COM-04309,Huila,Campoalegre,Andina,Rural dispersa,1044,1798,151,249,81,60,45.57,176.84,Difícil,Terrestre,0,0,0,69.9,52.93,5,130,0,238,0,35.13,Baja,Seca,0.4,0.47,32.47,67.78,68.3,63.8,64.02,ALTA,test
COM-04310,Boyacá,Villa de Leyva,Andina,Afrodescendiente,3332,309,35,42,13,20,65.09,199.32,Regular,Terrestre,1,1,0,73.07,56.66,1,33,0,166,1,11.7,Regular,Seca,0.21,0.38,36.63,70.55,45.31,45.43,44.67,MEDIA,train
COM-04311,Huila,Tarqui,Andina,Rural,1131,163,16,23,7,11,11.79,85.36,Bueno,Limitado,1,0,1,69.24,82.95,1,16,0,107,1,39.67,Baja,Transición,0.21,0.47,39.47,30.97,59.51,29.24,47.3,MEDIA,val
COM-04312,Antioquia,Caracolí,Andina,Rural dispersa,2006,243,49,35,3,10,32.59,152.97,Difícil,No disponible,1,0,0,78.19,58.74,1,19,0,61,0,4.16,Buena,Lluvias,0.24,0.48,36.66,76.3,65.8,29.29,44.72,MEDIA,train
COM-04313,Antioquia,Santa Rosa de Osos,Andina,Rural,1785,717,129,43,16,52,39.69,54.21,Regular,Terrestre,0,0,0,70.73,78.48,5,53,0,44,1,47.86,Baja,Transición,0.36,0.46,41.74,38.69,72.6,44.64,54.17,ALTA,train
COM-04314,Santander,Coromoro,Andina,Indígena,1044,166,40,17,3,2,11.07,109.89,Difícil,Limitado,0,0,1,73.88,67.04,0,12,0,107,2,25.87,Regular,Seca,0.35,0.39,17.12,50.51,77.54,23.72,45.27,MEDIA,val
COM-04315,Guaviare,San José del Guaviare,Amazonía,Indígena,244,218,47,37,3,16,33.16,131.16,Muy difícil,Fluvial + Terrestre,0,0,0,42.63,65.16,0,23,1,24,2,58.81,Regular,Seca,0.57,0.12,41.0,67.81,90.13,46.52,63.85,ALTA,train
COM-04316,Huila,Suaza,Andina,Campesina,997,350,72,25,6,21,75.4,447.86,Difícil,No disponible,0,0,0,66.17,78.08,3,22,0,657,1,32.03,Baja,Seca,0.3,0.42,42.86,97.7,75.09,72.81,66.45,CRÍTICA,train
COM-04317,Boyacá,Otanche,Andina,Rural,2739,2859,413,345,121,187,38.41,133.58,Regular,No disponible,1,1,0,53.81,77.7,11,283,0,21,0,45.29,Baja,Lluvias,0.41,0.48,31.98,68.92,47.45,40.74,40.96,BAJA,train
COM-04318,Casanare,Sabanalarga,Orinoquía,Afrodescendiente,378,260,34,29,12,20,20.5,117.72,Difícil,No disponible,1,0,0,45.68,58.38,1,30,0,248,1,28.98,Regular,Transición,0.34,0.1,39.41,63.79,61.5,62.59,57.23,ALTA,test
COM-04319,Nariño,La Florida,Andina,Rural dispersa,2829,1140,212,165,39,63,29.1,160.92,Muy difícil,Terrestre,0,0,0,63.15,60.57,6,137,0,283,0,61.93,Regular,Transición,0.17,0.4,44.9,69.55,83.48,80.15,64.52,ALTA,val
COM-04320,Cundinamarca,Guasca,Andina,Indígena,2850,413,73,61,14,7,48.45,89.63,Bueno,Terrestre,0,0,0,80.42,65.12,1,34,0,320,0,10.17,Buena,Transición,0.31,0.35,28.38,42.15,77.77,64.07,46.8,MEDIA,train
COM-04321,Chocó,Riosucio,Pacífica,Indígena,114,241,54,39,4,8,21.89,50.88,Regular,Fluvial,1,0,0,76.98,39.19,0,22,0,103,1,42.68,Baja,Lluvias,0.65,0.5,27.37,29.12,70.45,49.95,41.55,BAJA,train
COM-04322,Bolívar,Arroyohondo,Caribe,Afrodescendiente,134,125,14,10,3,7,38.81,118.97,Regular,Terrestre + 4x4,0,0,0,61.42,70.6,1,9,0,75,1,33.5,Baja,Lluvias,0.42,0.12,46.02,51.2,64.62,42.77,48.74,MEDIA,val
COM-04323,Boyacá,Firavitoba,Andina,Afrodescendiente,2706,343,47,58,18,15,19.35,28.3,Regular,Terrestre,1,0,0,68.27,80.52,0,45,0,89,3,38.97,Regular,Transición,0.21,0.51,18.96,23.34,66.21,46.71,36.32,BAJA,test
COM-04324,Córdoba,Purísima,Caribe,Indígena,152,371,78,63,11,22,35.22,175.77,Regular,No disponible,1,0,0,76.65,69.49,1,49,0,86,0,2.0,Sin conexión,Seca,0.46,0.18,33.14,70.61,74.69,31.55,61.79,ALTA,train
COM-04325,Cundinamarca,Suesca,Andina,Rural dispersa,3671,309,56,36,8,9,7.45,25.05,Difícil,Terrestre,0,0,0,60.59,54.06,0,35,0,683,0,46.65,Buena,Transición,0.32,0.39,25.11,23.73,74.9,78.66,46.96,MEDIA,train
COM-04326,Antioquia,Angelópolis,Andina,Rural dispersa,1566,787,151,72,8,16,15.26,51.33,Difícil,Terrestre,0,0,1,85.48,84.31,2,72,0,7,1,26.49,Regular,Seca,0.36,0.48,24.02,32.9,69.94,11.47,31.84,BAJA,train
COM-04327,Magdalena,Aracataca,Caribe,Indígena,182,167,22,26,5,10,11.11,71.36,Difícil,Limitado,0,1,1,70.2,72.2,2,22,0,26,0,37.19,Sin conexión,Transición,0.37,0.25,51.51,42.83,63.01,18.13,43.17,MEDIA,train
COM-04328,Bolívar,Villanueva,Caribe,Rural,141,238,36,33,5,16,53.45,89.63,Regular,Terrestre,0,0,0,68.2,62.0,2,28,0,26,2,44.48,Baja,Transición,0.52,0.24,53.16,52.65,78.13,41.04,51.71,MEDIA,train
COM-04329,Cesar,Curumaní,Caribe,Rural dispersa,590,240,43,31,6,8,77.52,419.26,Difícil,No disponible,0,0,0,58.22,51.48,0,28,0,242,1,28.76,Sin conexión,Transición,0.2,0.32,26.22,98.76,76.67,61.75,68.59,CRÍTICA,train
COM-04330,Bolívar,San Cristóbal,Caribe,Campesina,135,537,59,28,14,7,8.43,14.08,Regular,Terrestre,0,0,1,62.94,67.74,1,28,0,79,0,44.89,Regular,Seca,0.46,0.04,22.34,15.03,55.6,27.83,25.85,BAJA,train
COM-04331,Antioquia,Carolina del Príncipe,Andina,Campesina,1924,97,10,13,2,3,52.49,169.22,Difícil,Terrestre,1,0,0,71.32,73.38,0,10,1,34,2,30.62,Buena,Lluvias,0.26,0.44,38.3,71.25,51.74,36.5,42.83,MEDIA,train
COM-04332,Cundinamarca,Ubaté,Andina,Rural dispersa,2660,831,179,66,40,59,25.37,40.11,Bueno,Terrestre,1,0,0,66.63,85.9,1,74,1,8,1,35.63,Regular,Seca,0.16,0.59,37.95,20.71,67.69,35.25,44.31,MEDIA,train
COM-04333,Tolima,Planadas,Andina,Campesina,991,421,45,45,12,22,11.13,18.43,Bueno,Terrestre,1,0,1,58.84,73.71,2,45,0,194,2,50.88,Baja,Seca,0.34,0.38,37.58,9.25,52.49,44.6,32.13,BAJA,train
COM-04334,Norte de Santander,Salazar de Las Palmas,Andina,Rural,1840,404,78,36,13,17,14.05,34.29,Regular,Terrestre,1,1,1,79.65,53.78,1,36,0,176,1,29.69,Buena,Lluvias,0.38,0.55,32.68,21.88,45.36,33.88,31.18,BAJA,val
COM-04335,Santander,Matanza,Andina,Rural dispersa,989,805,181,59,21,53,11.71,64.89,Regular,Limitado,0,0,1,77.92,65.53,1,65,0,6,1,4.26,Buena,Seca,0.37,0.64,23.38,34.83,79.64,2.45,33.79,BAJA,test
COM-04336,Boyacá,Viracachá,Andina,Rural dispersa,2177,226,37,39,6,13,15.38,20.31,Regular,Terrestre,0,1,1,77.07,77.85,2,29,0,730,0,41.81,Regular,Lluvias,0.08,0.55,49.48,19.75,68.5,56.72,47.95,MEDIA,train
COM-04337,Antioquia,San Carlos,Andina,Indígena,1875,201,46,21,12,14,21.82,83.36,Difícil,Terrestre,0,0,0,67.94,86.68,0,16,0,123,0,7.96,Buena,Seca,0.18,0.27,11.96,42.58,88.89,38.56,39.79,BAJA,train
COM-04338,Vichada,Cumaribo,Orinoquía,Indígena,355,228,41,18,12,3,23.11,50.8,Bueno,Fluvial + Terrestre,0,0,0,54.34,74.54,0,17,0,34,1,24.45,Regular,Lluvias,0.59,0.28,15.09,21.71,71.31,34.03,24.28,BAJA,val
COM-04339,Huila,Paicol,Andina,Indígena,1183,974,201,80,17,44,24.98,35.26,Bueno,Terrestre,0,0,0,75.56,65.26,6,94,1,18,2,46.55,Baja,Seca,0.4,0.28,64.71,19.54,74.69,40.87,44.4,MEDIA,train
COM-04340,Norte de Santander,Bochalema,Andina,Rural dispersa,928,52,11,3,0,1,51.71,86.91,Difícil,Terrestre,1,0,0,80.25,50.49,0,2,0,148,0,55.88,Buena,Transición,0.28,0.53,18.7,58.24,51.71,60.85,36.7,BAJA,val
COM-04341,Cundinamarca,Nemocón,Andina,Rural dispersa,2184,430,97,71,7,34,20.89,89.9,Difícil,No disponible,1,0,0,69.64,80.04,1,45,0,46,1,57.41,Regular,Lluvias,0.22,0.29,25.76,58.42,76.86,48.71,47.49,MEDIA,val
COM-04342,Valle del Cauca,Yotoco,Andina,Rural dispersa,1621,281,24,40,9,5,28.56,104.27,Regular,Terrestre + 4x4,1,0,0,87.55,76.69,0,28,0,50,1,17.49,Baja,Transición,0.44,0.31,16.96,43.13,50.33,33.25,33.05,BAJA,train
COM-04343,Cundinamarca,Quipile,Andina,Indígena,2609,168,28,25,6,10,32.57,48.01,Bueno,Terrestre,0,0,0,64.7,91.89,1,23,0,27,1,16.61,Buena,Lluvias,0.43,0.43,39.93,25.89,82.27,30.02,35.5,BAJA,train
COM-04344,Quindío,La Tebaida,Andina,Campesina,1301,323,68,28,11,20,21.11,32.4,Bueno,Terrestre,0,0,0,79.94,50.95,1,20,1,239,3,39.86,Buena,Lluvias,0.18,0.41,53.29,17.04,80.04,65.82,53.33,MEDIA,train
COM-04345,Cesar,Astrea,Caribe,Rural dispersa,382,290,33,33,5,18,28.49,43.62,Bueno,Motocicleta,0,0,0,69.11,75.55,0,24,0,260,2,50.16,Baja,Lluvias,0.31,0.43,15.61,22.97,69.06,72.56,38.88,BAJA,train
COM-04346,Magdalena,Santa Marta,Caribe,Rural dispersa,227,196,22,15,4,15,35.73,175.91,Regular,Limitado,1,0,0,66.7,66.29,0,12,0,46,4,32.09,Baja,Seca,0.28,0.3,16.24,63.86,51.36,38.59,36.75,BAJA,train
COM-04347,Antioquia,Tarso,Andina,Rural dispersa,1744,136,16,20,5,3,40.19,305.97,Muy difícil,No disponible,0,0,0,70.83,71.07,2,13,0,186,1,41.58,Regular,Transición,0.17,0.35,48.24,90.09,71.18,59.88,63.21,ALTA,val
COM-04348,Cundinamarca,Zipacón,Andina,Campesina,1696,79,15,13,1,2,71.58,120.35,Bueno,Terrestre,0,0,0,74.19,70.24,0,6,0,24,0,36.09,Buena,Transición,0.01,0.47,16.52,59.86,79.94,37.44,34.7,BAJA,train
COM-04349,Atlántico,Usiacurí,Caribe,Campesina,28,584,111,53,7,27,73.13,245.46,Bueno,Limitado,0,1,0,76.6,75.99,3,50,0,8,3,30.6,Regular,Lluvias,0.38,0.0,36.31,74.56,58.15,33.24,55.84,ALTA,val
COM-04350,Casanare,La Salina,Orinoquía,Rural dispersa,460,707,143,51,29,38,41.92,148.88,Regular,Terrestre + 4x4,1,0,0,63.22,56.71,3,42,0,105,0,23.69,Baja,Lluvias,0.4,0.16,35.9,58.74,61.98,42.6,53.84,MEDIA,train
COM-04351,Tolima,Ibagué,Andina,Rural dispersa,744,173,28,23,5,6,8.48,20.4,Regular,Terrestre,0,1,1,69.6,77.37,0,14,0,328,0,19.21,Buena,Lluvias,0.46,0.39,14.88,16.32,60.61,47.68,31.09,BAJA,test
COM-04352,Cauca,Inzá,Andina,Rural dispersa,1617,173,33,13,5,1,24.92,108.27,Difícil,Limitado,0,0,0,78.04,94.23,0,11,0,61,0,32.46,Regular,Lluvias,0.13,0.51,8.09,57.11,68.26,40.61,45.43,MEDIA,train
